CoreID,TreeID,PlotID,Site,Tree,Species,Canopy Class,Live/Dead,DBH (cm),Stems,Total Cores,Core (A/B),Pith (Y/N),Pith Yr,inner present,Inner Measured,Outer Measured,Bark (Y/N),Inner Dated,Outer Dated,Dated,Notes,Zombie
MAA009B,MAA009,MAA,Michigan AmerifluxTower,009,BEPA,I,LIVE,20.50,1,2,B,,,,,,,,,,,
MAA010A,MAA010,MAA,Michigan AmerifluxTower,010,POGR,C,LIVE,32.30,1,2,A,,,,,,,,,,,
MAA010B,MAA010,MAA,Michigan AmerifluxTower,010,POGR,C,LIVE,32.30,1,2,B,,,,,,,,,,,
MAA011A,MAA011,MAA,Michigan AmerifluxTower,011,POGR,C,LIVE,34.40,1,2,A,,,,,,,,,,,
MAA011B,MAA011,MAA,Michigan AmerifluxTower,011,POGR,C,LIVE,34.40,1,2,B,,,,,,,,,,,
MAA012A,MAA012,MAA,Michigan AmerifluxTower,012,POGR,C,LIVE,38.80,1,2,A,,,,,,,,,,,
MAA012B,MAA012,MAA,Michigan AmerifluxTower,012,POGR,C,LIVE,38.80,1,2,B,,,,,,,,,,,
MAA013A,MAA013,MAA,Michigan AmerifluxTower,013,BEPA,I,LIVE,29.90,1,2,A,,,,,,,,,,,
MAA013B,MAA013,MAA,Michigan AmerifluxTower,013,BEPA,I,LIVE,29.90,1,2,B,,,,,,,,,,,
MAA014A,MAA014,MAA,Michigan AmerifluxTower,014,POGR,C,LIVE,31.10,1,2,A,,,,,,,,,,,
MAA014B,MAA014,MAA,Michigan AmerifluxTower,014,POGR,C,LIVE,31.10,1,2,B,,,,,,,,,,,
MAA015A,MAA015,MAA,Michigan AmerifluxTower,015,POGR,D,LIVE,45.80,1,2,A,,,,,,,,,,,
MAA015B,MAA015,MAA,Michigan AmerifluxTower,015,POGR,D,LIVE,45.80,1,2,B,,,,,,,,,,,
MAA016A,MAA016,MAA,Michigan AmerifluxTower,016,POGR,I,LIVE,17.90,1,2,A,,,,,,,,,,,
MAA016B,MAA016,MAA,Michigan AmerifluxTower,016,POGR,I,LIVE,17.90,1,2,B,,,,,,,,,,,
MAA017A,MAA017,MAA,Michigan AmerifluxTower,017,POGR,C,LIVE,20.70,1,2,A,,,,,,,,,,,
MAA017B,MAA017,MAA,Michigan AmerifluxTower,017,POGR,C,LIVE,20.70,1,2,B,,,,,,,,,,,
MAA018A,MAA018,MAA,Michigan AmerifluxTower,018,BEPA,*,DEAD,27.30,1,2,A,,,,,,,,,,,
MAA018B,MAA018,MAA,Michigan AmerifluxTower,018,BEPA,*,DEAD,27.30,1,2,B,,,,,,,,,,,
MAA019A,MAA019,MAA,Michigan AmerifluxTower,019,BEPA,I,LIVE,20.30,1,2,A,,,,,,,,,,,
MAA019B,MAA019,MAA,Michigan AmerifluxTower,019,BEPA,I,LIVE,20.30,1,2,B,,,,,,,,,,,
MAA020A,MAA020,MAA,Michigan AmerifluxTower,020,BEPA,I,LIVE,23.00,1,2,A,,,,,,,,,,,
MAA020B,MAA020,MAA,Michigan AmerifluxTower,020,BEPA,I,LIVE,23.00,1,2,B,,,,,,,,,,,
MAA021A,MAA021,MAA,Michigan AmerifluxTower,021,QURU,C,LIVE,52.30,1,2,A,,,,,,,,,,,
MAA021B,MAA021,MAA,Michigan AmerifluxTower,021,QURU,C,LIVE,52.30,1,2,B,,,,,,,,,,,
MAA022A,MAA022,MAA,Michigan AmerifluxTower,022,QURU,C,LIVE,34.00,1,2,A,,,,,,,,,,,
MAA022B,MAA022,MAA,Michigan AmerifluxTower,022,QURU,C,LIVE,34.00,1,2,B,,,,,,,,,,,
MAA023A,MAA023,MAA,Michigan AmerifluxTower,023,QURU,C,LIVE,26.10,1,2,A,,,,,,,,,,,
MAA023B,MAA023,MAA,Michigan AmerifluxTower,023,QURU,C,LIVE,26.10,1,2,B,,,,,,,,,,,
MAA024A,MAA024,MAA,Michigan AmerifluxTower,024,ACRU,C,LIVE,12.50,1,2,A,,,,,,,,,,,
MAA024B,MAA024,MAA,Michigan AmerifluxTower,024,ACRU,C,LIVE,12.50,1,2,B,,,,,,,,,,,
MAA025A,MAA025,MAA,Michigan AmerifluxTower,025,ACRU,C,LIVE,17.00,1,2,A,,,,,,,,,,,
MAA025B,MAA025,MAA,Michigan AmerifluxTower,025,ACRU,C,LIVE,17.00,1,2,B,,,,,,,,,,,
MAA026A,MAA026,MAA,Michigan AmerifluxTower,026,ACRU,C,LIVE,15.20,1,2,A,,,,,,,,,,,
MAA026B,MAA026,MAA,Michigan AmerifluxTower,026,ACRU,C,LIVE,15.20,1,2,B,,,,,,,,,,,
MAA027A,MAA027,MAA,Michigan AmerifluxTower,027,ACRU,I,LIVE,11.50,1,2,A,,,,,,,,,,,
MAA027B,MAA027,MAA,Michigan AmerifluxTower,027,ACRU,I,LIVE,11.50,1,2,B,,,,,,,,,,,
MAA028A,MAA028,MAA,Michigan AmerifluxTower,028,ACRU,I,LIVE,12.10,1,2,A,,,,,,,,,,,
MAA028B,MAA028,MAA,Michigan AmerifluxTower,028,ACRU,I,LIVE,12.10,1,2,B,,,,,,,,,,,
MAA029A,MAA029,MAA,Michigan AmerifluxTower,029,BEPA,*,DEAD,25.20,1,2,A,,,,,,,,,,,
MAA029B,MAA029,MAA,Michigan AmerifluxTower,029,BEPA,*,DEAD,25.20,1,2,B,,,,,,,,,,,
MAA030A,MAA030,MAA,Michigan AmerifluxTower,030,FAGR,S,LIVE,11.30,1,2,A,,,,,,,,,,,
MAA030B,MAA030,MAA,Michigan AmerifluxTower,030,FAGR,S,LIVE,11.30,1,2,B,,,,,,,,,,,
MAA031A,MAA031,MAA,Michigan AmerifluxTower,031,BEPA,*,DEAD,19.50,1,2,A,,,,,,,,,,,
MAA031B,MAA031,MAA,Michigan AmerifluxTower,031,BEPA,*,DEAD,19.50,1,2,B,,,,,,,,,,,
MAA032A,MAA032,MAA,Michigan AmerifluxTower,032,BEPA,*,DEAD,30.00,1,2,A,,,,,,,,,,,
MAA032B,MAA032,MAA,Michigan AmerifluxTower,032,BEPA,*,DEAD,30.00,1,2,B,,,,,,,,,,,
MAA033A,MAA033,MAA,Michigan AmerifluxTower,033,POGR,*,DEAD,21.00,1,2,A,,,,,,,,,,,
MAA033B,MAA033,MAA,Michigan AmerifluxTower,033,POGR,*,DEAD,21.00,1,2,B,,,,,,,,,,,
MAA034A,MAA034,MAA,Michigan AmerifluxTower,034,BEPA,C,LIVE,25.50,1,2,A,,,,,,,,,,,
MAA034B,MAA034,MAA,Michigan AmerifluxTower,034,BEPA,C,LIVE,25.50,1,2,B,,,,,,,,,,,
MAA035A,MAA035,MAA,Michigan AmerifluxTower,035,BEPA,*,DEAD,23.00,1,2,A,,,,,,,,,,,
MAA035B,MAA035,MAA,Michigan AmerifluxTower,035,BEPA,*,DEAD,23.00,1,2,B,,,,,,,,,,,
MAA036A,MAA036,MAA,Michigan AmerifluxTower,036,BEPA,C,LIVE,27.50,1,2,A,,,,,,,,,,,
MAA036B,MAA036,MAA,Michigan AmerifluxTower,036,BEPA,C,LIVE,27.50,1,2,B,,,,,,,,,,,
MAA037A,MAA037,MAA,Michigan AmerifluxTower,037,POGR,C,LIVE,42.30,1,2,A,,,,,,,,,,,
MAA037B,MAA037,MAA,Michigan AmerifluxTower,037,POGR,C,LIVE,42.30,1,2,B,,,,,,,,,,,
MAA038A,MAA038,MAA,Michigan AmerifluxTower,038,POGR,C,LIVE,47.50,1,2,A,,,,,,,,,,,
MAA038B,MAA038,MAA,Michigan AmerifluxTower,038,POGR,C,LIVE,47.50,1,2,B,,,,,,,,,,,
MAA039A,MAA039,MAA,Michigan AmerifluxTower,039,ACRU,S,LIVE,19.40,1,2,A,,,,,,,,,,,
MAA039B,MAA039,MAA,Michigan AmerifluxTower,039,ACRU,S,LIVE,19.40,1,2,B,,,,,,,,,,,
MAA040A,MAA040,MAA,Michigan AmerifluxTower,040,ACRU,S,LIVE,16.20,1,2,A,,,,,,,,,,,
MAA040B,MAA040,MAA,Michigan AmerifluxTower,040,ACRU,S,LIVE,16.20,1,2,B,,,,,,,,,,,
MAA041A,MAA041,MAA,Michigan AmerifluxTower,041,ACRU,S,LIVE,15.20,1,2,A,,,,,,,,,,,
MAA041B,MAA041,MAA,Michigan AmerifluxTower,041,ACRU,S,LIVE,15.20,1,2,B,,,,,,,,,,,
MAA042A,MAA042,MAA,Michigan AmerifluxTower,042,BEPA,I,LIVE,22.00,1,2,A,,,,,,,,,,,
MAA042B,MAA042,MAA,Michigan AmerifluxTower,042,BEPA,I,LIVE,22.00,1,2,B,,,,,,,,,,,
MAA043A,MAA043,MAA,Michigan AmerifluxTower,043,BEPA,C,LIVE,18.40,1,2,A,,,,,,,,,,,
MAA043B,MAA043,MAA,Michigan AmerifluxTower,043,BEPA,C,LIVE,18.40,1,2,B,,,,,,,,,,,
MAA045A,MAA045,MAA,Michigan AmerifluxTower,045,BEPA,C,LIVE,24.20,1,2,A,,,,,,,,,,,
MAA045B,MAA045,MAA,Michigan AmerifluxTower,045,BEPA,C,LIVE,24.20,1,2,B,,,,,,,,,,,
MAA046A,MAA046,MAA,Michigan AmerifluxTower,046,BEPA,C,LIVE,22.80,1,2,A,,,,,,,,,,,
MAA046B,MAA046,MAA,Michigan AmerifluxTower,046,BEPA,C,LIVE,22.80,1,2,B,,,,,,,,,,,
MAA047A,MAA047,MAA,Michigan AmerifluxTower,047,ACRU,I,LIVE,17.40,1,2,A,,,,,,,,,,,
MAA047B,MAA047,MAA,Michigan AmerifluxTower,047,ACRU,I,LIVE,17.40,1,2,B,,,,,,,,,,,
MAA048A,MAA048,MAA,Michigan AmerifluxTower,048,ACRU,I,LIVE,18.30,1,2,A,,,,,,,,,,,
MAA048B,MAA048,MAA,Michigan AmerifluxTower,048,ACRU,I,LIVE,18.30,1,2,B,,,,,,,,,,,
MAA049A,MAA049,MAA,Michigan AmerifluxTower,049,ACRU,I,LIVE,12.00,1,2,A,,,,,,,,,,,
MAA049B,MAA049,MAA,Michigan AmerifluxTower,049,ACRU,I,LIVE,12.00,1,2,B,,,,,,,,,,,
MAA050A,MAA050,MAA,Michigan AmerifluxTower,050,BEPA,*,DEAD,27.00,1,2,A,,,,,,,,,,,
MAA050B,MAA050,MAA,Michigan AmerifluxTower,050,BEPA,*,DEAD,27.00,1,2,B,,,,,,,,,,,
MAA051A,MAA051,MAA,Michigan AmerifluxTower,051,QURU,S,LIVE,13.80,1,2,A,,,,,,,,,,,
MAA051B,MAA051,MAA,Michigan AmerifluxTower,051,QURU,S,LIVE,13.80,1,2,B,,,,,,,,,,,
MAA052A,MAA052,MAA,Michigan AmerifluxTower,052,BEPA,C,LIVE,21.20,1,2,A,,,,,,,,,,,
MAA052B,MAA052,MAA,Michigan AmerifluxTower,052,BEPA,C,LIVE,21.20,1,2,B,,,,,,,,,,,
MAB001A,MAB001,MAB,Michigan AmerifluxTower,001,ACRU,I,LIVE,19.20,1,2,A,,,,,,,,,,,
MAB001B,MAB001,MAB,Michigan AmerifluxTower,001,ACRU,I,LIVE,19.20,1,2,B,,,,,,,,,,,
MAB002A,MAB002,MAB,Michigan AmerifluxTower,002,ACRU,C,LIVE,26.30,1,2,A,,,,,,,,,,,
MAB002B,MAB002,MAB,Michigan AmerifluxTower,002,ACRU,C,LIVE,26.30,1,2,B,,,,,,,,,,,
MAB003A,MAB003,MAB,Michigan AmerifluxTower,003,ACRU,C,LIVE,27.70,1,2,A,,,,,,,,,,,
MAB003B,MAB003,MAB,Michigan AmerifluxTower,003,ACRU,C,LIVE,27.70,1,2,B,,,,,,,,,,,
MAB004A,MAB004,MAB,Michigan AmerifluxTower,004,ACRU,C,LIVE,18.10,1,2,A,,,,,,,,,,,
MAB004B,MAB004,MAB,Michigan AmerifluxTower,004,ACRU,C,LIVE,18.10,1,2,B,,,,,,,,,,,
MAB005A,MAB005,MAB,Michigan AmerifluxTower,005,ACRU,C,LIVE,22.90,1,2,A,,,,,,,,,,,
MAB005B,MAB005,MAB,Michigan AmerifluxTower,005,ACRU,C,LIVE,22.90,1,2,B,,,,,,,,,,,
MAB006A,MAB006,MAB,Michigan AmerifluxTower,006,BEPA,C,LIVE,24.50,1,2,A,,,,,,,,,,,
MAB006B,MAB006,MAB,Michigan AmerifluxTower,006,BEPA,C,LIVE,24.50,1,2,B,,,,,,,,,,,
MAB007A,MAB007,MAB,Michigan AmerifluxTower,007,BEPA,C,LIVE,28.50,1,2,A,,,,,,,,,,,
MAB007B,MAB007,MAB,Michigan AmerifluxTower,007,BEPA,C,LIVE,28.50,1,2,B,,,,,,,,,,,
MAB008A,MAB008,MAB,Michigan AmerifluxTower,008,POGR,C,LIVE,22.00,1,2,A,,,,,,,,,,,
MAB008B,MAB008,MAB,Michigan AmerifluxTower,008,POGR,C,LIVE,22.00,1,2,B,,,,,,,,,,,
MAB009A,MAB009,MAB,Michigan AmerifluxTower,009,PIST,S,LIVE,15.50,1,2,A,,,,,,,,,,,
MAB009B,MAB009,MAB,Michigan AmerifluxTower,009,PIST,S,LIVE,15.50,1,2,B,,,,,,,,,,,
MAB010A,MAB010,MAB,Michigan AmerifluxTower,010,PIST,C,LIVE,36.30,1,2,A,,,,,,,,,,,
MAB010B,MAB010,MAB,Michigan AmerifluxTower,010,PIST,C,LIVE,36.30,1,2,B,,,,,,,,,,,
MAB011A,MAB011,MAB,Michigan AmerifluxTower,011,PIST,I,LIVE,21.60,1,2,A,,,,,,,,,,,
MAB011B,MAB011,MAB,Michigan AmerifluxTower,011,PIST,I,LIVE,21.60,1,2,B,,,,,,,,,,,
MAB012A,MAB012,MAB,Michigan AmerifluxTower,012,PIST,I,LIVE,22.90,1,2,A,,,,,,,,,,,
MAB012B,MAB012,MAB,Michigan AmerifluxTower,012,PIST,I,LIVE,22.90,1,2,B,,,,,,,,,,,
MAB013A,MAB013,MAB,Michigan AmerifluxTower,013,POGR,C,LIVE,17.90,1,2,A,,,,,,,,,,,
MAB013B,MAB013,MAB,Michigan AmerifluxTower,013,POGR,C,LIVE,17.90,1,2,B,,,,,,,,,,,
MAB014A,MAB014,MAB,Michigan AmerifluxTower,014,POGR,I,LIVE,12.80,1,2,A,,,,,,,,,,,
MAB014B,MAB014,MAB,Michigan AmerifluxTower,014,POGR,I,LIVE,12.80,1,2,B,,,,,,,,,,,
MAB015A,MAB015,MAB,Michigan AmerifluxTower,015,POGR,S,LIVE,14.30,1,2,A,,,,,,,,,,,
MAB015B,MAB015,MAB,Michigan AmerifluxTower,015,POGR,S,LIVE,14.30,1,2,B,,,,,,,,,,,
MAB016A,MAB016,MAB,Michigan AmerifluxTower,016,PIST,S,LIVE,10.90,1,2,A,,,,,,,,,,,
MAB016B,MAB016,MAB,Michigan AmerifluxTower,016,PIST,S,LIVE,10.90,1,2,B,,,,,,,,,,,
MAB017A,MAB017,MAB,Michigan AmerifluxTower,017,PIST,I,LIVE,17.60,1,2,A,,,,,,,,,,,
MAB017B,MAB017,MAB,Michigan AmerifluxTower,017,PIST,I,LIVE,17.60,1,2,B,,,,,,,,,,,
MAB018A,MAB018,MAB,Michigan AmerifluxTower,018,ACRU,C,LIVE,32.70,1,2,A,,,,,,,,,,,
MAB018B,MAB018,MAB,Michigan AmerifluxTower,018,ACRU,C,LIVE,32.70,1,2,B,,,,,,,,,,,
MAB019A,MAB019,MAB,Michigan AmerifluxTower,019,ACRU,C,LIVE,35.80,1,2,A,,,,,,,,,,,
MAB019B,MAB019,MAB,Michigan AmerifluxTower,019,ACRU,C,LIVE,35.80,1,2,B,,,,,,,,,,,
MAB020A,MAB020,MAB,Michigan AmerifluxTower,020,ACRU,S,LIVE,13.20,1,2,A,,,,,,,,,,,
MAB020B,MAB020,MAB,Michigan AmerifluxTower,020,ACRU,S,LIVE,13.20,1,2,B,,,,,,,,,,,
MAB021A,MAB021,MAB,Michigan AmerifluxTower,021,ACRU,C,LIVE,34.10,1,2,A,,,,,,,,,,,
MAB021B,MAB021,MAB,Michigan AmerifluxTower,021,ACRU,C,LIVE,34.10,1,2,B,,,,,,,,,,,
MAB022A,MAB022,MAB,Michigan AmerifluxTower,022,POGR,C,LIVE,23.20,1,2,A,,,,,,,,,,,
MAB022B,MAB022,MAB,Michigan AmerifluxTower,022,POGR,C,LIVE,23.20,1,2,B,,,,,,,,,,,
MAB023A,MAB023,MAB,Michigan AmerifluxTower,023,FAGR,S,LIVE,21.20,1,2,A,,,,,,,,,,,
MAB023B,MAB023,MAB,Michigan AmerifluxTower,023,FAGR,S,LIVE,21.20,1,2,B,,,,,,,,,,,
MAB024A,MAB024,MAB,Michigan AmerifluxTower,024,PIST,S,LIVE,13.70,1,2,A,,,,,,,,,,,
MAB024B,MAB024,MAB,Michigan AmerifluxTower,024,PIST,S,LIVE,13.70,1,2,B,,,,,,,,,,,
MAB025A,MAB025,MAB,Michigan AmerifluxTower,025,POGR,C,LIVE,36.20,1,2,A,,,,,,,,,,,
MAB025B,MAB025,MAB,Michigan AmerifluxTower,025,POGR,C,LIVE,36.20,1,2,B,,,,,,,,,,,
MAB026A,MAB026,MAB,Michigan AmerifluxTower,026,POGR,*,DEAD,28.20,1,2,A,,,,,,,,,,,
MAB026B,MAB026,MAB,Michigan AmerifluxTower,026,POGR,*,DEAD,28.20,1,2,B,,,,,,,,,,,
MAB027A,MAB027,MAB,Michigan AmerifluxTower,027,PIST,S,LIVE,11.70,1,2,A,,,,,,,,,,,
MAB027B,MAB027,MAB,Michigan AmerifluxTower,027,PIST,S,LIVE,11.70,1,2,B,,,,,,,,,,,
MAB028A,MAB028,MAB,Michigan AmerifluxTower,028,PIST,S,LIVE,13.70,1,2,A,,,,,,,,,,,
MAB028B,MAB028,MAB,Michigan AmerifluxTower,028,PIST,S,LIVE,13.70,1,2,B,,,,,,,,,,,
MAB029A,MAB029,MAB,Michigan AmerifluxTower,029,PIST,S,LIVE,11.70,1,2,A,,,,,,,,,,,
MAB029B,MAB029,MAB,Michigan AmerifluxTower,029,PIST,S,LIVE,11.70,1,2,B,,,,,,,,,,,
MAB030A,MAB030,MAB,Michigan AmerifluxTower,030,PIST,S,LIVE,12.10,1,2,A,,,,,,,,,,,
MAB030B,MAB030,MAB,Michigan AmerifluxTower,030,PIST,S,LIVE,12.10,1,2,B,,,,,,,,,,,
MAB031A,MAB031,MAB,Michigan AmerifluxTower,031,BEPA,*,DEAD,32.40,1,2,A,,,,,,,,,,,
MAB031B,MAB031,MAB,Michigan AmerifluxTower,031,BEPA,*,DEAD,32.40,1,2,B,,,,,,,,,,,
MAB032A,MAB032,MAB,Michigan AmerifluxTower,032,BEPA,*,DEAD,31.40,1,2,A,,,,,,,,,,,
MAB032B,MAB032,MAB,Michigan AmerifluxTower,032,BEPA,*,DEAD,31.40,1,2,B,,,,,,,,,,,
MAB033A,MAB033,MAB,Michigan AmerifluxTower,033,BEPA,*,DEAD,20.80,1,2,A,,,,,,,,,,,
MAB033B,MAB033,MAB,Michigan AmerifluxTower,033,BEPA,*,DEAD,20.80,1,2,B,,,,,,,,,,,
MAB034A,MAB034,MAB,Michigan AmerifluxTower,034,PIST,I,LIVE,18.80,1,2,A,,,,,,,,,,,
MAB034B,MAB034,MAB,Michigan AmerifluxTower,034,PIST,I,LIVE,18.80,1,2,B,,,,,,,,,,,
MAB035A,MAB035,MAB,Michigan AmerifluxTower,035,BEPA,D,LIVE,20.10,1,2,A,,,,,,,,,,,
MAB035B,MAB035,MAB,Michigan AmerifluxTower,035,BEPA,D,LIVE,20.10,1,2,B,,,,,,,,,,,
MAB036A,MAB036,MAB,Michigan AmerifluxTower,036,BEPA,*,DEAD,20.00,1,2,A,,,,,,,,,,,
MAB036B,MAB036,MAB,Michigan AmerifluxTower,036,BEPA,*,DEAD,20.00,1,2,B,,,,,,,,,,,
MAB037A,MAB037,MAB,Michigan AmerifluxTower,037,PIST,I,LIVE,13.00,1,2,A,,,,,,,,,,,
MAB037B,MAB037,MAB,Michigan AmerifluxTower,037,PIST,I,LIVE,13.00,1,2,B,,,,,,,,,,,
MAB038A,MAB038,MAB,Michigan AmerifluxTower,038,PIST,C,LIVE,20.40,1,2,A,,,,,,,,,,,
MAB038B,MAB038,MAB,Michigan AmerifluxTower,038,PIST,C,LIVE,20.40,1,2,B,,,,,,,,,,,
MAB039A,MAB039,MAB,Michigan AmerifluxTower,039,PIST,C,LIVE,20.90,1,2,A,,,,,,,,,,,
MAB039B,MAB039,MAB,Michigan AmerifluxTower,039,PIST,C,LIVE,20.90,1,2,B,,,,,,,,,,,
MAB040A,MAB040,MAB,Michigan AmerifluxTower,040,ACRU,*,DEAD,19.60,1,2,A,,,,,,,,,,,
MAB040B,MAB040,MAB,Michigan AmerifluxTower,040,ACRU,*,DEAD,19.60,1,2,B,,,,,,,,,,,
MAB041A,MAB041,MAB,Michigan AmerifluxTower,041,PIST,C,LIVE,27.70,1,2,A,,,,,,,,,,,
MAB041B,MAB041,MAB,Michigan AmerifluxTower,041,PIST,C,LIVE,27.70,1,2,B,,,,,,,,,,,
MAB042A,MAB042,MAB,Michigan AmerifluxTower,042,PIST,C,LIVE,20.00,1,2,A,,,,,,,,,,,
MAB042B,MAB042,MAB,Michigan AmerifluxTower,042,PIST,C,LIVE,20.00,1,2,B,,,,,,,,,,,
MAB043A,MAB043,MAB,Michigan AmerifluxTower,043,FAGR,C,LIVE,37.50,1,2,A,,,,,,,,,,,
MAB043B,MAB043,MAB,Michigan AmerifluxTower,043,FAGR,C,LIVE,37.50,1,2,B,,,,,,,,,,,
MAB044A,MAB044,MAB,Michigan AmerifluxTower,044,PIST,S,LIVE,12.30,1,2,A,,,,,,,,,,,
MAB044B,MAB044,MAB,Michigan AmerifluxTower,044,PIST,S,LIVE,12.30,1,2,B,,,,,,,,,,,
MAB045A,MAB045,MAB,Michigan AmerifluxTower,045,PIST,*,DEAD,11.50,1,2,A,,,,,,,,,,,
MAB045B,MAB045,MAB,Michigan AmerifluxTower,045,PIST,*,DEAD,11.50,1,2,B,,,,,,,,,,,
MAB046A,MAB046,MAB,Michigan AmerifluxTower,046,FAGR,C,LIVE,18.70,1,2,A,,,,,,,,,,,
MAB046B,MAB046,MAB,Michigan AmerifluxTower,046,FAGR,C,LIVE,18.70,1,2,B,,,,,,,,,,,
MAB047A,MAB047,MAB,Michigan AmerifluxTower,047,BEPA,*,DEAD,17.40,1,2,A,,,,,,,,,,,
MAB047B,MAB047,MAB,Michigan AmerifluxTower,047,BEPA,*,DEAD,17.40,1,2,B,,,,,,,,,,,
MAB048A,MAB048,MAB,Michigan AmerifluxTower,048,BEPA,*,DEAD,19.60,1,2,A,,,,,,,,,,,
MAB048B,MAB048,MAB,Michigan AmerifluxTower,048,BEPA,*,DEAD,19.60,1,2,B,,,,,,,,,,,
MAB049A,MAB049,MAB,Michigan AmerifluxTower,049,PIST,C,LIVE,13.30,1,2,A,,,,,,,,,,,
MAB049B,MAB049,MAB,Michigan AmerifluxTower,049,PIST,C,LIVE,13.30,1,2,B,,,,,,,,,,,
MAB050A,MAB050,MAB,Michigan AmerifluxTower,050,POGR,*,DEAD,16.00,1,2,A,,,,,,,,,,,
MAB050B,MAB050,MAB,Michigan AmerifluxTower,050,POGR,*,DEAD,16.00,1,2,B,,,,,,,,,,,
MAB051A,MAB051,MAB,Michigan AmerifluxTower,051,PIST,C,LIVE,10.70,1,2,A,,,,,,,,,,,
MAB051B,MAB051,MAB,Michigan AmerifluxTower,051,PIST,C,LIVE,10.70,1,2,B,,,,,,,,,,,
MAB052A,MAB052,MAB,Michigan AmerifluxTower,052,PIST,C,LIVE,14.60,1,2,A,,,,,,,,,,,
MAB052B,MAB052,MAB,Michigan AmerifluxTower,052,PIST,C,LIVE,14.60,1,2,B,,,,,,,,,,,
MAB053A,MAB053,MAB,Michigan AmerifluxTower,053,BEPA,C,LIVE,21.80,1,2,A,,,,,,,,,,,
MAB053B,MAB053,MAB,Michigan AmerifluxTower,053,BEPA,C,LIVE,21.80,1,2,B,,,,,,,,,,,
MAB054A,MAB054,MAB,Michigan AmerifluxTower,054,PIST,C,LIVE,28.50,1,2,A,,,,,,,,,,,
MAB054B,MAB054,MAB,Michigan AmerifluxTower,054,PIST,C,LIVE,28.50,1,2,B,,,,,,,,,,,
MAB055A,MAB055,MAB,Michigan AmerifluxTower,055,ACRU,C,LIVE,34.00,1,2,A,,,,,,,,,,,
MAB055B,MAB055,MAB,Michigan AmerifluxTower,055,ACRU,C,LIVE,34.00,1,2,B,,,,,,,,,,,
MAB056A,MAB056,MAB,Michigan AmerifluxTower,056,ACRU,C,LIVE,25.20,1,2,A,,,,,,,,,,,
MAB056B,MAB056,MAB,Michigan AmerifluxTower,056,ACRU,C,LIVE,25.20,1,2,B,,,,,,,,,,,
MAB057A,MAB057,MAB,Michigan AmerifluxTower,057,PIST,C,LIVE,21.30,1,2,A,,,,,,,,,,,
MAB057B,MAB057,MAB,Michigan AmerifluxTower,057,PIST,C,LIVE,21.30,1,2,B,,,,,,,,,,,
MAB058A,MAB058,MAB,Michigan AmerifluxTower,058,PIST,C,LIVE,18.30,1,2,A,,,,,,,,,,,
MAB058B,MAB058,MAB,Michigan AmerifluxTower,058,PIST,C,LIVE,18.30,1,2,B,,,,,,,,,,,
MAB059A,MAB059,MAB,Michigan AmerifluxTower,059,PIST,C,LIVE,12.20,1,2,A,,,,,,,,,,,
MAB059B,MAB059,MAB,Michigan AmerifluxTower,059,PIST,C,LIVE,12.20,1,2,B,,,,,,,,,,,
MAB060A,MAB060,MAB,Michigan AmerifluxTower,060,BEPA,*,DEAD,22.90,1,2,A,,,,,,,,,,,
MAB060B,MAB060,MAB,Michigan AmerifluxTower,060,BEPA,*,DEAD,22.90,1,2,B,,,,,,,,,,,
MAB061A,MAB061,MAB,Michigan AmerifluxTower,061,PIST,S,LIVE,11.70,1,2,A,,,,,,,,,,,
MAB061B,MAB061,MAB,Michigan AmerifluxTower,061,PIST,S,LIVE,11.70,1,2,B,,,,,,,,,,,
MAB062A,MAB062,MAB,Michigan AmerifluxTower,062,QURU,C,LIVE,32.80,1,2,A,,,,,,,,,,,
MAB062B,MAB062,MAB,Michigan AmerifluxTower,062,QURU,C,LIVE,32.80,1,2,B,,,,,,,,,,,
MAB063A,MAB063,MAB,Michigan AmerifluxTower,063,BEPA,I,LIVE,29.20,1,2,A,,,,,,,,,,,
MAB063B,MAB063,MAB,Michigan AmerifluxTower,063,BEPA,I,LIVE,29.20,1,2,B,,,,,,,,,,,
MAB064A,MAB064,MAB,Michigan AmerifluxTower,064,BEPA,*,DEAD,28.00,1,2,A,,,,,,,,,,,
MAB064B,MAB064,MAB,Michigan AmerifluxTower,064,BEPA,*,DEAD,28.00,1,2,B,,,,,,,,,,,
MAB065A,MAB065,MAB,Michigan AmerifluxTower,065,POGR,C,LIVE,37.10,1,2,A,,,,,,,,,,,
MAB065B,MAB065,MAB,Michigan AmerifluxTower,065,POGR,C,LIVE,37.10,1,2,B,,,,,,,,,,,
MAB066A,MAB066,MAB,Michigan AmerifluxTower,066,POGR,C,LIVE,46.90,1,2,A,,,,,,,,,,,
MAB066B,MAB066,MAB,Michigan AmerifluxTower,066,POGR,C,LIVE,46.90,1,2,B,,,,,,,,,,,
MAB067A,MAB067,MAB,Michigan AmerifluxTower,067,BEPA,C,LIVE,29.90,1,2,A,,,,,,,,,,,
MAB067B,MAB067,MAB,Michigan AmerifluxTower,067,BEPA,C,LIVE,29.90,1,2,B,,,,,,,,,,,
MAC001A,MAC001,MAC,Michigan AmerifluxTower,001,ACRU,I,LIVE,16.90,1,2,A,,,,,,,,,,,
MAC001B,MAC001,MAC,Michigan AmerifluxTower,001,ACRU,I,LIVE,16.90,1,2,B,,,,,,,,,,,
