"TreeID","PlotID","site","tree","species","canopy.class","live.dead","dbh","stems","total.cores","BA.cm2","BA.m2.ha","dens.stem.ha","notes","distance","azimuth","plot","Dated"
"OOA038","OOA","Oak Openings Toledo",38,"QUVE","D","LIVE",59.1,1,0,2743.2,2.18300625,7.957747155,NA,16.93,340,"A",NA
"OOA039","OOA","Oak Openings Toledo",39,"QUAL","I","LIVE",33.7,1,0,892,0.70980625,7.957747155,"TAG: 1617",13.25,334,"A",NA
"OOA040","OOA","Oak Openings Toledo",40,"QUAL","C","LIVE",32.9,1,0,850.1,0.67650625,7.957747155,NA,20,285,"A",NA
"OOA041","OOA","Oak Openings Toledo",41,"QUAL","I","LIVE",21.1,1,0,349.7,0.27825625,7.957747155,NA,17.06,263,"A",NA
"OOA042","OOA","Oak Openings Toledo",42,"QUAL","C","LIVE",32,1,0,804.2,0.64,7.957747155,NA,19.12,225,"A",NA
"OOA043","OOA","Oak Openings Toledo",43,"QURU","C","LIVE",34.7,1,0,945.7,0.75255625,7.957747155,NA,19.99,200,"A",NA
"OOA044","OOA","Oak Openings Toledo",44,"QURU",NA,"DEAD",31.1,1,0,759.6,0.60450625,7.957747155,NA,15.14,167,"A",NA
"OOA045","OOA","Oak Openings Toledo",45,"QUAL","I","LIVE",21.4,1,0,359.7,0.286225,7.957747155,NA,18,150,"A",NA
"OOA046","OOA","Oak Openings Toledo",46,"QUVE","C","LIVE",38.4,1,0,1158.1,0.9216,7.957747155,NA,15.54,138,"A",NA
"OOB001","OOB","Oak Openings Toledo",1,"QUVE","D","LIVE",50.5,1,0,2003,1.59390625,7.957747155,NA,3.2,197,"B",NA
"OOB002","OOB","Oak Openings Toledo",2,"ACRU","S","LIVE",11.4,1,0,102.1,0.192248521,18.83490451,NA,4.93,174,"B",NA
"OOB003","OOB","Oak Openings Toledo",3,"QUVE","D","LIVE",57.55,1,0,2601.2,2.070001563,7.957747155,NA,7.22,191,"B",NA
"OOB004","OOB","Oak Openings Toledo",4,"ACRU","S","LIVE",13.7,1,0,147.4,0.277647929,18.83490451,NA,8.42,168,"B",NA
"OOB005","OOB","Oak Openings Toledo",5,"PRSE",NA,"DEAD",20.05,1,0,315.7,0.251251563,7.957747155,NA,10.86,180,"B",NA
"OOB006","OOB","Oak Openings Toledo",6,"QUAL","S","LIVE",19.7,1,0,304.8,0.574097633,18.83490451,NA,12.32,165,"B",NA
"OOB007","OOB","Oak Openings Toledo",7,"QUVE","D","LIVE",38.3,1,0,1152.1,0.91680625,7.957747155,NA,12.92,115,"B",NA
"OOB008","OOB","Oak Openings Toledo",8,"QUVE","C","LIVE",33.7,1,0,892,0.70980625,7.957747155,NA,10.65,103,"B",NA
"OOB009","OOB","Oak Openings Toledo",9,"QUAL","I","LIVE",24.3,1,0,463.8,0.36905625,7.957747155,NA,7.43,95,"B",NA
"OOB010","OOB","Oak Openings Toledo",10,"QUVE","I","LIVE",38.3,1,0,1152.1,0.91680625,7.957747155,NA,8.97,67,"B",NA
"OOB011","OOB","Oak Openings Toledo",11,"ACRU","S","LIVE",12.9,1,0,130.7,0.246168639,18.83490451,NA,8.23,64,"B",NA
"OOB012","OOB","Oak Openings Toledo",12,"QUVE","D","LIVE",41.3,1,0,1339.6,1.06605625,7.957747155,NA,7.08,46,"B",NA
"OOB013","OOB","Oak Openings Toledo",13,"ACRU","S","LIVE",14,1,0,153.9,0.289940828,18.83490451,NA,12.37,61,"B",NA
"OOB014","OOB","Oak Openings Toledo",14,"ACRU","S","LIVE",11.2,1,0,98.5,0.18556213,18.83490451,NA,11.53,74,"B",NA
"OOB015","OOB","Oak Openings Toledo",15,"QUVE","D","LIVE",48.1,1,0,1817.1,1.44600625,7.957747155,NA,7.85,36,"B",NA
"OOB016","OOB","Oak Openings Toledo",16,"QUAL","I","LIVE",29.9,1,0,702.2,0.55875625,7.957747155,NA,10.32,22,"B",NA
"OOB017","OOB","Oak Openings Toledo",17,"ACRU","S","LIVE",11.6,1,0,105.7,0.199053254,18.83490451,NA,7.19,9,"B",NA
"OOB018","OOB","Oak Openings Toledo",18,"QUVE","D","LIVE",48.5,1,0,1847.5,1.47015625,7.957747155,NA,12.12,6,"B",NA
"OOB019","OOB","Oak Openings Toledo",19,"QUAL","S","LIVE",12.6,1,0,124.7,0.234852071,18.83490451,NA,12.35,346,"B",NA
"OOB020","OOB","Oak Openings Toledo",20,"ACRU","I","LIVE",10.8,1,0,91.6,0.172544379,18.83490451,NA,11.19,331,"B",NA
"OOB021","OOB","Oak Openings Toledo",21,"ACRU","I","LIVE",10.8,1,0,91.6,0.172544379,18.83490451,NA,12.11,320,"B",NA
"OOB022","OOB","Oak Openings Toledo",22,"SAAL",NA,"DEAD",14.9,1,0,174.4,0.32841716,18.83490451,NA,8.4,326,"B",NA
"OOB023","OOB","Oak Openings Toledo",23,"QUVE","C","LIVE",28.3,1,0,629,0.50055625,7.957747155,NA,6,339,"B",NA
"OOB024","OOB","Oak Openings Toledo",24,"ACRU","S","LIVE",12.7,1,0,126.7,0.238594675,18.83490451,NA,3.32,313,"B",NA
"OOB025","OOB","Oak Openings Toledo",25,"QUVE","D","LIVE",37.6,1,0,1110.4,0.8836,7.957747155,NA,4.51,303,"B",NA
"OOB026","OOB","Oak Openings Toledo",26,"ACRU","S","LIVE",10.8,1,0,91.6,0.172544379,18.83490451,NA,8.26,312,"B",NA
"OOB027","OOB","Oak Openings Toledo",27,"QUVE","I","LIVE",24,1,0,452.4,0.36,7.957747155,NA,10.31,305,"B",NA
"OOB028","OOB","Oak Openings Toledo",28,"QUAL","I","LIVE",18,1,0,254.5,0.479289941,18.83490451,NA,8.1,250,"B",NA
"OOB029","OOB","Oak Openings Toledo",29,"QUAL","C","LIVE",34.5,1,0,934.8,0.74390625,7.957747155,NA,13.72,241,"B",NA
"OOB030","OOB","Oak Openings Toledo",30,"QUVE","C","LIVE",34.9,1,0,956.6,0.76125625,7.957747155,NA,13.39,233,"B",NA
"OOB031","OOB","Oak Openings Toledo",31,"QUVE","D","LIVE",50.5,1,0,2003,1.59390625,7.957747155,NA,14.46,230,"B",NA
"OOB032","OOB","Oak Openings Toledo",32,"QUVE",NA,"DEAD",25.9,1,0,526.9,0.41925625,7.957747155,NA,14.5,233,"B",NA
"OOB033","OOB","Oak Openings Toledo",33,"QUAL",NA,"DEAD",12.5,1,0,122.7,0.231139053,18.83490451,NA,6.85,225,"B",NA
"OOB034","OOB","Oak Openings Toledo",34,"QUAL","S","LIVE",13.8,1,0,149.6,0.281715976,18.83490451,NA,7.82,224,"B",NA
"OOB035","OOB","Oak Openings Toledo",35,"QUVE","D","LIVE",36.9,1,0,1069.4,0.85100625,7.957747155,NA,19.5,197,"B",NA
"OOB036","OOB","Oak Openings Toledo",36,"QUVE",NA,"DEAD",26.9,1,0,568.3,0.45225625,7.957747155,NA,18.97,198,"B",NA
"OOB037","OOB","Oak Openings Toledo",37,"QUVE","D","LIVE",30.3,1,0,721.1,0.57380625,7.957747155,NA,15.55,172,"B",NA
"OOB038","OOB","Oak Openings Toledo",38,"QUVE","D","LIVE",38,1,0,1134.1,0.9025,7.957747155,NA,17.95,156,"B",NA
"OOB039","OOB","Oak Openings Toledo",39,"QUVE","C","LIVE",43.8,1,0,1506.7,1.199025,7.957747155,NA,15.47,124,"B",NA
"OOB040","OOB","Oak Openings Toledo",40,"QUVE","C","LIVE",46.5,1,0,1698.2,1.35140625,7.957747155,NA,15.92,123,"B",NA
"OOB041","OOB","Oak Openings Toledo",41,"QURU",NA,"DEAD",39.7,1,0,1237.9,0.98505625,7.957747155,NA,17.12,112,"B",NA
"OOB042","OOB","Oak Openings Toledo",42,"QUVE","C","LIVE",31.7,1,0,789.2,0.62805625,7.957747155,NA,15.47,66,"B",NA
"OOB043","OOB","Oak Openings Toledo",43,"QUAL","C","LIVE",34.5,1,0,934.8,0.74390625,7.957747155,NA,18.43,17,"B",NA
"OOB044","OOB","Oak Openings Toledo",44,"QUAL","I","LIVE",21.3,1,0,356.3,0.28355625,7.957747155,NA,18.27,15,"B",NA
"OOB045","OOB","Oak Openings Toledo",45,"QURU","C","LIVE",27.7,1,0,602.6,0.47955625,7.957747155,"split with small guy",13.53,11,"B",NA
"OOB046","OOB","Oak Openings Toledo",46,"PRSE","C","LIVE",26,1,0,530.9,0.4225,7.957747155,NA,16.37,324,"B",NA
"OOB047","OOB","Oak Openings Toledo",47,"QUAL","I","LIVE",34,1,0,907.9,0.7225,7.957747155,NA,15.35,16,"B",NA
"OOB048","OOB","Oak Openings Toledo",48,"QUAL","I","LIVE",35.2,1,0,973.1,0.7744,7.957747155,NA,16.27,16,"B",NA
"OOB049","OOB","Oak Openings Toledo",49,"QUVE","C","LIVE",39.6,1,0,1231.6,0.9801,7.957747155,NA,19.9,290,"B",NA
"OOB050","OOB","Oak Openings Toledo",50,"QUVE","C","LIVE",28.6,1,0,642.4,0.511225,7.957747155,NA,15.42,276,"B",NA
"OOB051","OOB","Oak Openings Toledo",51,"QUAL","I","LIVE",20.7,1,0,336.5,0.26780625,7.957747155,NA,16.76,248,"B",NA
"OOC001","OOC","Oak Openings Toledo",1,"ACRU","S","LIVE",18.5,1,0,268.8,0.506286982,18.83490451,"TAG: 1601 RM#7",8.52,206,"C",NA
"OOC002","OOC","Oak Openings Toledo",2,"ACRU","S","LIVE",13,1,0,132.7,0.25,18.83490451,NA,8,205,"C",NA
"OOC003","OOC","Oak Openings Toledo",3,"QURU","D","LIVE",40.5,1,0,1288.2,1.02515625,7.957747155,NA,6.43,193,"C",NA
"OOC004","OOC","Oak Openings Toledo",4,"QUAL","S","LIVE",21.5,1,0,363.1,0.28890625,7.957747155,NA,12.59,155,"C",NA
"OOC005","OOC","Oak Openings Toledo",5,"QUAL","I","LIVE",29.8,1,0,697.5,0.555025,7.957747155,NA,11.52,150,"C",NA
"OOC006","OOC","Oak Openings Toledo",6,"QUAL","I","LIVE",28.7,1,0,646.9,0.51480625,7.957747155,NA,7.1,145,"C",NA
"OOC007","OOC","Oak Openings Toledo",7,"QUAL","I","LIVE",25.2,1,0,498.8,0.3969,7.957747155,NA,5.08,168,"C",NA
"OOC008","OOC","Oak Openings Toledo",8,"QUAL",NA,"DEAD",18.3,1,0,263,0.495399408,18.83490451,NA,4.37,165,"C",NA
"OOC009","OOC","Oak Openings Toledo",9,"QUAL","I","LIVE",19.8,1,0,307.9,0.579940828,18.83490451,NA,7.24,118,"C",NA
"OOC010","OOC","Oak Openings Toledo",10,"QUAL",NA,"DEAD",16.7,1,0,219,0.412559172,18.83490451,NA,10.81,120,"C",NA
"OOC011","OOC","Oak Openings Toledo",11,"QURU","D","LIVE",38.1,1,0,1140.1,0.90725625,7.957747155,NA,12.77,102,"C",NA
"OOC012","OOC","Oak Openings Toledo",12,"QURU","D","LIVE",35,1,0,962.1,0.765625,7.957747155,NA,6.86,94,"C",NA
"OOC013","OOC","Oak Openings Toledo",13,"ACRU","I","LIVE",18.1,1,0,257.3,0.484630178,18.83490451,NA,6.22,97,"C",NA
"OOC014","OOC","Oak Openings Toledo",14,"QUAL","C","LIVE",39,1,0,1194.6,0.950625,7.957747155,NA,11.82,75,"C",NA
"OOC015","OOC","Oak Openings Toledo",15,"QUAL","C","LIVE",26.7,1,0,559.9,0.44555625,7.957747155,NA,11.76,70,"C",NA
"OOC016","OOC","Oak Openings Toledo",16,"QUVE","C","LIVE",28.7,1,0,646.9,0.51480625,7.957747155,NA,9.01,40,"C",NA
"OOC017","OOC","Oak Openings Toledo",17,"QUAL","I","LIVE",23,1,0,415.5,0.330625,7.957747155,NA,8.83,38,"C",NA
"OOC018","OOC","Oak Openings Toledo",18,"QUAL","C","LIVE",26.7,1,0,559.9,0.44555625,7.957747155,NA,1.5,40,"C",NA
"OOC019","OOC","Oak Openings Toledo",19,"ACRU","I","LIVE",13,1,0,132.7,0.25,18.83490451,NA,2.01,0,"C",NA
"OOC020","OOC","Oak Openings Toledo",20,"QURU","D","LIVE",41.1,1,0,1326.7,1.05575625,7.957747155,NA,5.45,5,"C",NA
"OOC021","OOC","Oak Openings Toledo",21,"QUVE","D","LIVE",57.6,1,0,2605.8,2.0736,7.957747155,NA,13,25,"C",NA
"OOC022","OOC","Oak Openings Toledo",22,"PRSE","I","LIVE",21,1,0,346.4,0.275625,7.957747155,NA,9.06,350,"C",NA
"OOC023","OOC","Oak Openings Toledo",23,"ACRU","S","LIVE",12.7,1,0,126.7,0.238594675,18.83490451,NA,7.27,328,"C",NA
"OOC024","OOC","Oak Openings Toledo",24,"PRSE","C","LIVE",26.2,1,0,539.1,0.429025,7.957747155,NA,4.3,305,"C",NA
"OOC025","OOC","Oak Openings Toledo",25,"QUAL","D","LIVE",29.5,1,0,683.5,0.54390625,7.957747155,NA,5.48,278,"C",NA
"OOC026","OOC","Oak Openings Toledo",26,"ACRU","I","LIVE",17.2,1,0,232.4,0.437633136,18.83490451,NA,3.33,263,"C",NA
"OOC027","OOC","Oak Openings Toledo",27,"ACRU","S","LIVE",12.7,1,0,126.7,0.238594675,18.83490451,NA,3.31,255,"C",NA
"OOC028","OOC","Oak Openings Toledo",28,"QUAL",NA,"DEAD",20.2,1,0,320.5,0.255025,7.957747155,NA,5.57,240,"C",NA
"OOC029","OOC","Oak Openings Toledo",29,"QUAL","I","LIVE",22.4,1,0,394.1,0.3136,7.957747155,NA,12.86,290,"C",NA
"OOC030","OOC","Oak Openings Toledo",30,"QUVE","D","LIVE",37.4,1,0,1098.6,0.874225,7.957747155,NA,12.38,278,"C",NA
"OOC031","OOC","Oak Openings Toledo",31,"QUAL","I","LIVE",19.1,1,0,286.5,0.539659763,18.83490451,NA,11.38,262,"C",NA
"OOC032","OOC","Oak Openings Toledo",32,"QUAL","C","LIVE",36.1,1,0,1023.5,0.81450625,7.957747155,NA,11.87,232,"C",NA
"OOC033","OOC","Oak Openings Toledo",33,"QUAL","C","LIVE",24.2,1,0,460,0.366025,7.957747155,NA,17.88,195,"C",NA
"OOC034","OOC","Oak Openings Toledo",34,"QUAL","C","LIVE",32.8,1,0,845,0.6724,7.957747155,NA,18.25,192,"C",NA
"OOC035","OOC","Oak Openings Toledo",35,"QUAL","I","LIVE",21.2,1,0,353,0.2809,7.957747155,NA,16.4,194,"C",NA
"OOC036","OOC","Oak Openings Toledo",36,"QUAL","C","LIVE",29.1,1,0,665.1,0.52925625,7.957747155,NA,14.63,190,"C",NA
"OOC037","OOC","Oak Openings Toledo",37,"QUAL","C","LIVE",26.3,1,0,543.3,0.43230625,7.957747155,NA,19.85,185,"C",NA
"OOC038","OOC","Oak Openings Toledo",38,"QUAL","C","LIVE",24.9,1,0,487,0.38750625,7.957747155,NA,18.15,165,"C",NA
"OOC039","OOC","Oak Openings Toledo",39,"QUAL","C","LIVE",27.9,1,0,611.4,0.48650625,7.957747155,NA,14.95,165,"C",NA
"OOC040","OOC","Oak Openings Toledo",40,"QUAL","C","LIVE",27.4,1,0,589.6,0.469225,7.957747155,NA,18.1,137,"C",NA
"OOC041","OOC","Oak Openings Toledo",41,"QUAL","C","LIVE",26.8,1,0,564.1,0.4489,7.957747155,NA,15.98,130,"C",NA
"OOC042","OOC","Oak Openings Toledo",42,"QUAL","C","LIVE",37.7,1,0,1116.3,0.88830625,7.957747155,NA,19.5,108,"C",NA
"OOC043","OOC","Oak Openings Toledo",43,"QUAL",NA,"DEAD",20.4,1,0,326.9,0.2601,7.957747155,NA,19.15,105,"C",NA
"OOC044","OOC","Oak Openings Toledo",44,"QUAL","I","LIVE",22.8,1,0,408.3,0.3249,7.957747155,NA,18.47,84,"C",NA
"OOC045","OOC","Oak Openings Toledo",45,"QUVE","D","LIVE",33.1,1,0,860.5,0.68475625,7.957747155,NA,15.85,17,"C",NA
"OOC046","OOC","Oak Openings Toledo",46,"QUAL","C","LIVE",31.2,1,0,764.5,0.6084,7.957747155,NA,14.01,333,"C",NA
"OOC047","OOC","Oak Openings Toledo",47,"QURU","D","LIVE",34.5,1,0,934.8,0.74390625,7.957747155,NA,15.32,325,"C",NA
"OOC048","OOC","Oak Openings Toledo",48,"QURU","D","LIVE",48.8,1,0,1870.4,1.4884,7.957747155,NA,14.79,324,"C",NA
"OOC049","OOC","Oak Openings Toledo",49,"QUAL","D","LIVE",47.8,1,0,1794.5,1.428025,7.957747155,NA,18.25,278,"C",NA
"OOC050","OOC","Oak Openings Toledo",50,"QUVE",NA,"DEAD",30.4,1,0,725.8,0.5776,7.957747155,NA,16.81,263,"C",NA
"SRA001","SRA","Savannah River",1,"PIPA","C","LIVE",28.6,1,2,642.4,0.511225,7.957747155,NA,3.89,45,"A",NA
"SRA002","SRA","Savannah River",2,"PIPA","C","LIVE",30.7,1,2,740.2,0.58905625,7.957747155,NA,6.47,63,"A",NA
"SRA003","SRA","Savannah River",3,"PIPA","C","LIVE",31.3,1,2,769.4,0.61230625,7.957747155,NA,9.92,73,"A",NA
"SRA004","SRA","Savannah River",4,"PIPA","C","LIVE",28.5,1,2,637.9,0.50765625,7.957747155,NA,11.68,72,"A",NA
"SRA005","SRA","Savannah River",5,"PIPA","C","LIVE",35.1,1,2,967.6,0.77000625,7.957747155,NA,8.72,125,"A",NA
"SRA006","SRA","Savannah River",6,"PIPA","C","LIVE",29.4,1,2,678.9,0.540225,7.957747155,NA,6.3,119,"A",NA
"SRA007","SRA","Savannah River",7,"PIPA","C","LIVE",28.6,1,2,642.4,0.511225,7.957747155,NA,2.42,156,"A",NA
"SRA008","SRA","Savannah River",8,"PIPA","C","LIVE",31.6,1,2,784.3,0.6241,7.957747155,NA,5.45,146,"A",NA
"SRA009","SRA","Savannah River",9,"PIPA","C","LIVE",25.2,1,2,498.8,0.3969,7.957747155,NA,9.36,154,"A",NA
"SRA010","SRA","Savannah River",10,"PIPA","C","LIVE",30,1,2,706.9,0.5625,7.957747155,NA,13.66,158,"A",NA
"SRA011","SRA","Savannah River",11,"PIPA","C","LIVE",29,1,2,660.5,0.525625,7.957747155,NA,12.9,172,"A",NA
"SRA012","SRA","Savannah River",12,"PIPA","C","LIVE",28.7,1,2,646.9,0.51480625,7.957747155,NA,7.73,169,"A",NA
"SRA013","SRA","Savannah River",13,"PIPA","C","LIVE",26.9,1,2,568.3,0.45225625,7.957747155,NA,7.58,187,"A",NA
"SRA014","SRA","Savannah River",14,"PIPA","C","LIVE",28,1,2,615.8,0.49,7.957747155,NA,12.84,195,"A",NA
"SRA015","SRA","Savannah River",15,"PIPA","C","LIVE",21.5,1,2,363.1,0.28890625,7.957747155,NA,13.18,203,"A",NA
"SRA016","SRA","Savannah River",16,"PIPA","C","LIVE",27.7,1,2,602.6,0.47955625,7.957747155,NA,8.25,210,"A",NA
"SRA017","SRA","Savannah River",17,"PIPA","C","LIVE",21.5,1,2,363.1,0.28890625,7.957747155,NA,5.41,221,"A",NA
"SRA018","SRA","Savannah River",18,"PIPA","C","LIVE",31.8,1,2,794.2,0.632025,7.957747155,NA,7.8,234,"A",NA
"SRA019","SRA","Savannah River",19,"PIPA","C","LIVE",32.9,1,2,850.1,0.67650625,7.957747155,NA,12.12,234,"A",NA
"SRA020","SRA","Savannah River",20,"PIPA","C","LIVE",25.9,1,2,526.9,0.41925625,7.957747155,NA,9.42,274,"A",NA
"SRA021","SRA","Savannah River",21,"PIPA","C","LIVE",26.9,1,2,568.3,0.45225625,7.957747155,NA,5.17,279,"A",NA
"SRA022","SRA","Savannah River",22,"PIPA","C","LIVE",29,1,2,660.5,0.525625,7.957747155,NA,2.54,275,"A",NA
"SRA023","SRA","Savannah River",23,"PIPA","C","LIVE",40.1,1,2,1262.9,1.00500625,7.957747155,NA,8.9,295,"A",NA
"SRA024","SRA","Savannah River",24,"PIPA","C","LIVE",33.5,1,2,881.4,0.70140625,7.957747155,NA,8.35,342,"A",NA
"SRA025","SRA","Savannah River",25,"PIPA","C","LIVE",35.8,1,2,1006.6,0.801025,7.957747155,NA,5.32,354,"A",NA
"SRB001","SRB","Savannah River",1,"PIPA","C","LIVE",20.6,1,2,333.3,0.265225,7.957747155,NA,5.14,169,"B",NA
"SRB002","SRB","Savannah River",2,"PIPA","C","LIVE",44.1,1,2,1527.5,1.21550625,7.957747155,NA,9.22,174,"B",NA
"SRB003","SRB","Savannah River",3,"PIPA",NA,"DEAD",15.3,1,2,183.9,0.346286982,18.83490451,NA,5.37,195,"B",NA
"SRB004","SRB","Savannah River",4,"PIPA",NA,"DEAD",23.9,1,2,448.6,0.35700625,7.957747155,NA,4.64,272,"B",NA
"SRB005","SRB","Savannah River",5,"PIPA","C","LIVE",28.5,1,2,637.9,0.50765625,7.957747155,NA,11.21,270,"B",NA
"SRB006","SRB","Savannah River",6,"PIPA",NA,"DEAD",27.4,1,2,589.6,0.469225,7.957747155,NA,8.48,287,"B",NA
"SRB007","SRB","Savannah River",7,"PIPA","D","LIVE",23.1,1,2,419.1,0.33350625,7.957747155,NA,9.16,305,"B",NA
"SRB008","SRB","Savannah River",8,"PIPA","C","LIVE",27.9,1,2,611.4,0.48650625,7.957747155,NA,10.31,328,"B",NA
"SRB009","SRB","Savannah River",9,"PIPA","C","LIVE",31.1,1,2,759.6,0.60450625,7.957747155,NA,11.51,0,"B",NA
"SRB010","SRB","Savannah River",10,"PIPA","C","LIVE",26.5,1,2,551.5,0.43890625,7.957747155,NA,6.24,348,"B",NA
"SRB011","SRB","Savannah River",11,"PIPA",NA,"DEAD",24.8,1,2,483.1,0.3844,7.957747155,NA,8.85,8,"B",NA
"SRB012","SRB","Savannah River",12,"PIPA",NA,"DEAD",11.8,1,2,109.4,0.205976331,18.83490451,NA,11.76,19,"B",NA
"SRB013","SRB","Savannah River",13,"PIPA",NA,"DEAD",10.8,1,2,91.6,0.172544379,18.83490451,NA,9,17,"B",NA
"SRB014","SRB","Savannah River",14,"PIPA","C","LIVE",23.7,1,2,441.2,0.35105625,7.957747155,NA,3.37,50,"B",NA
"SRB015","SRB","Savannah River",15,"PIPA",NA,"DEAD",19.5,1,2,298.6,0.5625,18.83490451,NA,9.16,52,"B",NA
"SRB016","SRB","Savannah River",16,"PIPA","I","LIVE",15.4,1,0,186.3,0.350828402,18.83490451,"no core, ANTS!!",8.73,69,"B",NA
"SRB017","SRB","Savannah River",17,"PIPA","C","LIVE",25.6,1,2,514.7,0.4096,7.957747155,NA,5.31,94,"B",NA
"SRB018","SRB","Savannah River",18,"PIPA","C","LIVE",28.5,1,2,637.9,0.50765625,7.957747155,NA,6.92,123,"B",NA
"SRB019","SRB","Savannah River",19,"PIPA",NA,"DEAD",15.5,1,2,188.7,0.355399408,18.83490451,NA,10.07,114,"B",NA
"SRB020","SRB","Savannah River",20,"PIPA","C","LIVE",20.6,1,2,333.3,0.265225,7.957747155,NA,12.61,131,"B",NA
"SRB021","SRB","Savannah River",21,"PIPA","C","LIVE",19.1,1,2,286.5,0.539659763,18.83490451,NA,12.32,139,"B",NA
"SRB022","SRB","Savannah River",22,"PIPA","C","LIVE",12.9,1,2,130.7,0.246168639,18.83490451,NA,11.82,140,"B",NA
"SRB023","SRB","Savannah River",23,"PIPA","C","LIVE",11.6,1,2,105.7,0.199053254,18.83490451,NA,12.13,154,"B",NA
"SRB024","SRB","Savannah River",24,"PIPA","C","LIVE",21.6,1,2,366.4,0.2916,7.957747155,NA,19.3,144,"B",NA
"SRB025","SRB","Savannah River",25,"PIPA","C","LIVE",24,1,2,452.4,0.36,7.957747155,NA,18.54,147,"B",NA
"SRB026","SRB","Savannah River",26,"PIPA","C","LIVE",26.5,1,2,551.5,0.43890625,7.957747155,NA,15.61,154,"B",NA
"SRB027","SRB","Savannah River",27,"PIPA","C","LIVE",27.8,1,2,607,0.483025,7.957747155,NA,18.28,160,"B",NA
"SRB028","SRB","Savannah River",28,"PIPA","C","LIVE",24,1,2,452.4,0.36,7.957747155,NA,13.66,181,"B",NA
"SRB029","SRB","Savannah River",29,"PIPA","C","LIVE",29.6,1,2,688.1,0.5476,7.957747155,NA,15.17,216,"B",NA
"SRB030","SRB","Savannah River",30,"PIPA","C","LIVE",26,1,2,530.9,0.4225,7.957747155,NA,19.1,223,"B",NA
"SRB031","SRB","Savannah River",31,"PIPA","C","LIVE",23.7,1,2,441.2,0.35105625,7.957747155,NA,17.06,250,"B",NA
"SRB032","SRB","Savannah River",32,"PIPA","C","LIVE",37.5,1,2,1104.5,0.87890625,7.957747155,NA,17.92,160,"B",NA
"SRB033","SRB","Savannah River",33,"PIPA","C","LIVE",26.2,1,2,539.1,0.429025,7.957747155,NA,19.63,274,"B",NA
"SRB034","SRB","Savannah River",34,"PIPA","C","LIVE",37.6,1,2,1110.4,0.8836,7.957747155,NA,17.11,281,"B",NA
"SRB035","SRB","Savannah River",35,"PIPA","C","LIVE",29.8,1,2,697.5,0.555025,7.957747155,NA,17.66,259,"B",NA
"SRB036","SRB","Savannah River",36,"PIPA","C","LIVE",25.4,1,2,506.7,0.403225,7.957747155,NA,14.34,306,"B",NA
"SRB037","SRB","Savannah River",37,"PIPA","C","LIVE",27.6,1,2,598.3,0.4761,7.957747155,NA,16.58,309,"B",NA
"SRB038","SRB","Savannah River",38,"PIPA","C","LIVE",32.5,1,2,829.6,0.66015625,7.957747155,NA,16.8,318,"B",NA
"SRB039","SRB","Savannah River",39,"PIPA","C","LIVE",25.5,1,2,510.7,0.40640625,7.957747155,NA,19.19,331,"B",NA
"SRB040","SRB","Savannah River",40,"PIPA","C","LIVE",30,1,2,706.9,0.5625,7.957747155,NA,13.18,341,"B",NA
"SRB041","SRB","Savannah River",41,"PIPA","C","LIVE",24.8,1,2,483.1,0.3844,7.957747155,NA,19.51,1,"B",NA
"SRB042","SRB","Savannah River",42,"PIPA","C","LIVE",30.6,1,2,735.4,0.585225,7.957747155,NA,16.34,53,"B",NA
"SRB043","SRB","Savannah River",43,"PIPA","C","LIVE",23.5,1,2,433.7,0.34515625,7.957747155,NA,19.25,52,"B",NA
"SRB044","SRB","Savannah River",44,"PIPA","C","LIVE",23.7,1,2,441.2,0.35105625,7.957747155,NA,14.75,55,"B",NA
"SRB045","SRB","Savannah River",45,"PIPA","C","LIVE",25.7,1,2,518.7,0.41280625,7.957747155,NA,17.6,76,"B",NA
"SRB046","SRB","Savannah River",46,"PIPA","C","LIVE",27.8,1,2,607,0.483025,7.957747155,NA,19.03,93,"B",NA
"SRB047","SRB","Savannah River",47,"PIPA","C","LIVE",28.8,1,2,651.4,0.5184,7.957747155,NA,13.77,94,"B",NA
"SRB048","SRB","Savannah River",48,"QUIN",NA,"DEAD",22.4,1,0,394.1,0.3136,7.957747155,"rotten, no core",14.47,126,"B",NA
"SRB049","SRB","Savannah River",49,"QUIN",NA,"DEAD",21.7,1,0,369.8,0.29430625,7.957747155,"rotten, no core, DBH taken at 0.5m",13.1,123,"B",NA
"SRB050","SRB","Savannah River",50,"PIPA","C","LIVE",20.6,1,2,333.3,0.265225,7.957747155,NA,16.31,134,"B",NA
"SRC001","SRC","Savannah River",1,"PIPA","C","LIVE",21.2,1,2,353,0.2809,7.957747155,NA,1.75,75,"C",NA
"SRC002","SRC","Savannah River",2,"PIPA","C","LIVE",27,1,2,572.6,0.455625,7.957747155,NA,8.83,75,"C",NA
"SRC003","SRC","Savannah River",3,"PIPA",NA,"DEAD",12.1,1,2,115,0.21658284,18.83490451,NA,10.17,72,"C",NA
"SRC004","SRC","Savannah River",4,"PIPA","I","LIVE",12.2,1,2,116.9,0.220177515,18.83490451,NA,10.21,75,"C",NA
"SRC005","SRC","Savannah River",5,"PIPA","C","LIVE",18.8,1,2,277.6,0.522840237,18.83490451,NA,10.55,80,"C",NA
"SRC006","SRC","Savannah River",6,"PIPA","C","LIVE",23.3,1,2,426.4,0.33930625,7.957747155,NA,10.85,90,"C",NA
